"GEOID","Pop_total","Limited_Eng","B16004_001E","Poverty","B17021_001E","Uninsured","B27010_001E","NonHisp_asian","NonHisp_pi","NonHisp_black","NonHisp_white","Hisp","NonHisp_ai","Male","Female","Age_5under","Age_5to14","Age_15to17","Age_18to20","Age_21to64","Age_65above","vac_per"
"060379007031",1269,38,1184,267,1156,16,1174,134,0,411,272,353,0,641,628,85,161,20,27,799,177,45.8
"060379102011",2123,54,1866,251,2123,25,2123,146,0,52,1073,755,0,951,1172,257,125,68,62,1147,464,52.9
"060379103021",1200,15,1050,34,1187,24,1187,27,0,18,584,507,0,574,626,150,177,53,23,686,111,52.9
"060375336033",1428,442,1307,556,1428,245,1428,0,0,28,72,1309,0,699,729,121,192,94,61,828,132,56.1
"060372282202",1770,394,1662,480,1770,324,1770,0,0,102,0,1660,8,828,942,108,471,107,120,861,103,49.8
"060372283201",595,276,595,94,595,115,595,0,0,0,0,595,0,279,316,0,101,35,90,356,13,49.8
"060372284102",957,326,871,208,957,239,957,43,0,15,62,837,0,511,446,86,132,21,90,569,59,47.6
"060372284202",2625,723,2406,1119,2621,432,2625,0,0,242,14,2369,0,1403,1222,219,695,144,122,1333,112,49
"060372285003",931,351,781,330,931,180,931,0,0,29,0,902,0,494,437,150,155,0,46,519,61,49
"060371199003",729,191,729,89,716,136,716,188,0,8,31,443,0,288,441,0,108,0,27,431,163,56.3
"060374608002",1388,11,1312,17,1388,4,1388,239,0,141,817,191,0,656,732,76,193,50,38,638,393,72.9
"060374825222",787,104,781,9,787,44,787,355,0,0,9,423,0,351,436,6,102,44,13,384,238,62.1
"060375006005",1418,133,1343,48,1418,166,1418,0,0,0,0,1418,0,668,750,75,212,101,109,698,223,65.5
"060375514021",1851,137,1761,87,1851,124,1851,0,0,2,252,1587,0,959,892,90,255,49,29,1263,165,64.3
"060373020021",826,187,751,162,826,96,826,149,0,6,561,46,0,437,389,75,31,17,0,613,90,55.2
"060371976002",1423,177,1345,96,1423,194,1423,231,0,0,516,619,0,745,678,78,96,26,62,977,184,68.7
"060371992022",1392,328,1329,188,1385,237,1362,193,0,25,236,893,0,668,724,63,127,80,71,836,215,61.3
"060372013022",1028,95,1000,212,1028,34,1028,702,0,8,161,148,0,494,534,28,21,8,0,746,225,64.1
"060372074001",1539,143,1518,159,704,104,704,182,5,396,232,687,11,1143,396,21,19,6,15,1415,63,76
"060372089031",2518,1222,2384,935,2437,989,2437,101,0,90,105,2218,0,1697,821,134,289,50,116,1758,171,46.5
"060372100102",1084,331,1047,113,1084,306,1084,31,0,8,9,1036,0,511,573,37,125,39,58,767,58,53.1
"060371918202",1220,193,1164,100,1220,166,1220,61,0,84,327,718,10,577,643,56,118,48,59,772,167,64.8
"060371925102",2154,701,2019,582,2154,475,2154,593,0,0,98,1398,0,1137,1017,135,214,43,58,1417,287,64.8
"060371926101",1459,544,1391,303,1459,326,1459,127,0,29,83,1176,0,712,747,68,189,73,46,932,151,64.8
"060371945001",944,55,906,73,893,5,893,59,0,84,642,116,0,490,454,38,72,14,10,667,143,64.8
"060375425021",1118,169,1017,185,1118,170,1118,4,0,474,21,606,0,544,574,101,116,49,64,707,81,48.7
"060375425023",893,53,811,352,893,157,893,0,0,427,0,430,17,456,437,82,140,26,9,581,55,48.7
"060375426011",912,165,831,310,912,175,912,47,0,185,29,651,0,498,414,81,182,56,15,519,59,48.7
"060375426022",2468,394,2195,220,2468,425,2468,0,0,521,0,1941,0,1191,1277,273,235,195,78,1528,159,48.7
"060375433221",1059,39,1040,10,1054,41,1054,95,0,770,46,129,0,451,608,19,207,86,0,560,187,67.1
"060374012011",1380,102,1237,52,1380,107,1380,162,15,9,788,386,0,686,694,143,163,50,31,704,289,63.7
"060374021011",2108,223,1884,384,2108,196,2095,316,0,146,193,1395,8,886,1222,224,365,17,76,1209,217,56.4
"060372095202",913,371,835,382,913,329,913,65,0,5,5,817,21,467,446,78,124,44,49,488,130,53.1
"060372114102",758,165,741,95,758,78,758,519,0,0,55,99,24,373,385,17,44,0,4,526,167,62.6
"060372115003",847,42,799,151,847,25,847,162,0,16,388,175,0,422,425,48,239,21,8,389,142,76
"060372128003",873,224,873,131,873,55,873,94,0,110,94,475,0,318,555,0,32,19,41,565,216,66.5
"060372131002",1220,217,1177,136,1138,137,1138,669,0,231,179,135,0,674,546,43,119,16,40,748,254,59.8
"060372163001",1460,64,1408,82,1460,91,1460,186,0,253,634,350,17,825,635,52,65,24,0,1198,121,69.9
"060372198002",1044,246,984,338,1044,182,1044,0,0,183,52,796,0,425,619,60,156,47,94,608,79,55.3
"060372227001",4071,5,4071,272,345,83,4071,1328,30,288,1714,574,0,1905,2166,0,0,108,3525,438,0,50.4
"060379200453",1059,41,1013,62,1059,0,1059,228,0,41,617,162,0,514,545,46,208,57,40,631,77,65.6
"060374803032",2805,511,2618,377,2805,243,2805,1123,13,178,107,1359,0,1313,1492,187,262,155,47,1832,322,71.5
"060375361033",2013,214,1857,103,2013,323,2013,0,0,0,44,1948,0,1030,983,156,255,111,102,1235,154,60.1
"060376040011",1661,212,1547,206,1648,141,1661,257,0,169,195,1014,0,823,838,114,92,104,93,1115,143,60.2
"060376038021",2867,349,2606,482,2821,253,2867,292,0,272,351,1873,10,1403,1464,261,507,153,48,1664,234,60.2
"060374333063",358,53,333,96,358,49,358,0,0,0,0,358,0,169,189,25,91,28,13,189,12,62.4
"060374800112",2839,609,2635,455,2834,372,2839,1200,0,10,299,1270,0,1494,1345,204,315,93,114,1773,340,68.9
"060374622012",1175,430,1145,685,1175,67,1175,376,0,85,404,272,0,575,600,30,80,9,0,574,482,72.9
"060371317011",3180,262,3006,442,3180,280,3180,468,0,93,981,1564,0,1389,1791,174,520,110,63,1989,324,65.8
"060371288012",1785,84,1733,75,1785,56,1785,285,0,119,1050,162,0,838,947,52,136,59,65,1189,284,71.5
"060371276061",925,64,862,68,925,53,925,133,0,0,244,527,0,428,497,63,160,29,20,522,131,60.9
"060371151042",3623,194,3551,1018,3590,272,3623,907,0,626,944,1028,0,1765,1858,72,230,108,633,2358,222,61.1
"060371902012",1267,6,1267,149,814,199,1235,42,0,164,531,469,0,616,651,0,53,19,427,736,32,57.2
"060374086312",1211,189,1130,150,1211,161,1211,403,0,0,139,662,0,668,543,81,169,62,81,693,125,67.7
"060374023032",1019,240,895,225,1019,108,1011,0,0,12,62,913,0,576,443,124,163,93,23,550,66,56.4
"060374020022",1086,25,1065,84,1086,134,1086,31,0,155,591,280,0,527,559,21,151,16,0,579,319,61.8
"060374803041",2413,647,2279,574,2312,258,2351,1303,0,13,213,846,23,1010,1403,134,105,105,155,1482,432,71.5
"060374332004",2958,680,2731,495,2882,323,2882,525,107,37,287,1978,0,1473,1485,227,451,272,134,1564,310,62.4
"060374601004",717,18,717,13,717,130,717,0,0,294,266,129,0,485,232,0,20,64,0,536,97,69.3
"060374613001",564,0,534,4,564,0,564,225,0,4,323,12,0,275,289,30,97,73,0,294,70,69.3
"060371958042",1207,113,1187,239,1207,98,1207,192,14,128,527,276,0,617,590,20,48,33,21,841,244,55.9
"060371952022",965,24,934,57,965,0,965,102,0,23,670,126,0,577,388,31,182,23,0,633,96,72.1
"060371952011",2121,80,2042,214,2121,39,2121,231,0,0,1423,427,0,1167,954,79,115,62,9,1664,192,72.1
"060371862011",3201,330,2995,564,3188,305,3201,1004,0,134,368,1629,0,1327,1874,206,273,92,74,2040,516,66.1
"060375024023",2244,372,2110,102,2173,438,2244,0,0,2,83,2152,7,908,1336,134,238,65,108,1366,333,65.5
"060375710005",592,0,549,20,592,21,592,19,0,0,430,113,0,350,242,43,34,22,63,319,111,64.6
"060375717011",1962,211,1900,140,1905,349,1962,154,0,270,95,1380,0,965,997,62,337,105,18,1345,95,61.3
"060375723011",2086,322,1928,400,2086,191,2086,438,3,155,62,1361,0,1117,969,158,402,47,81,1248,150,61.3
"060375751022",2051,363,1937,299,2038,170,2051,460,0,291,78,1132,0,1023,1028,114,299,90,139,1216,193,61.3
"060372182201",1055,16,1055,56,1055,52,1055,160,0,449,376,61,0,616,439,0,10,38,10,824,173,59.6
"060371236011",989,174,966,233,981,119,989,19,0,14,515,431,0,506,483,23,107,33,56,671,99,53.3
"060371235101",2929,999,2839,570,2806,256,2816,172,0,49,906,1567,0,1422,1507,90,336,110,107,1866,420,52.4
"060371237001",1025,191,1003,0,1025,17,1025,45,0,6,665,289,0,625,400,22,101,58,97,565,182,55.4
"060371241022",1206,175,1181,124,1206,108,1206,150,0,103,395,473,0,610,596,25,128,24,35,913,81,55.4
"060371242012",1502,259,1350,200,1502,52,1502,109,0,3,565,825,0,583,919,152,177,9,72,902,190,55.4
"060371252002",1085,17,973,120,1085,21,1085,9,26,1,579,286,0,417,668,112,199,38,11,600,125,66.2
"060374046001",891,75,827,70,888,36,891,9,0,0,118,756,0,418,473,64,110,49,23,472,173,80.8
"060374811031",1468,400,1412,251,1410,108,1420,801,0,8,82,577,0,800,668,56,194,69,32,904,213,74.1
"060375001001",2000,74,1866,146,2000,49,2000,362,0,0,1069,541,12,959,1041,134,212,43,44,1133,434,45.8
"060372121021",743,200,739,147,743,68,743,381,39,29,189,77,10,297,446,4,2,0,42,265,430,65.1
"060372121012",1718,290,1599,510,1718,215,1718,520,0,456,211,415,0,804,914,119,206,47,27,1079,240,65.1
"060371041242",1532,82,1421,30,1315,128,1458,119,0,291,525,581,0,651,881,111,203,71,150,793,204,59.4
"060371864032",1724,338,1618,281,1724,231,1724,405,0,8,120,1178,0,855,869,106,208,68,83,916,343,66.1
"060371863021",1454,150,1381,88,1423,43,1454,448,0,34,608,304,0,724,730,73,135,26,15,899,306,66.1
"060371862021",764,32,730,15,764,49,764,111,0,5,361,264,0,393,371,34,85,36,36,445,128,66.1
"060371310102",3679,505,3549,532,3672,405,3672,756,0,135,696,1954,2,1693,1986,130,503,263,160,2359,264,65.8
"060379006053",3710,113,3038,1380,3619,178,3710,34,0,710,430,2491,0,1904,1806,672,590,114,118,1852,364,45.8
"060371411021",1175,8,1126,50,1175,122,1175,36,0,76,871,78,0,557,618,49,89,17,20,775,225,71.5
"060371394022",843,50,774,48,843,44,843,0,0,61,675,53,0,448,395,69,58,45,2,439,230,69.7
"060371390012",2332,60,2150,123,2332,133,2332,67,0,25,1628,529,0,1255,1077,182,197,48,73,1559,273,74.6
"060377016023",1101,29,979,16,1007,169,1007,97,0,37,707,214,0,606,495,122,70,0,6,734,169,75.5
"060377018021",1661,119,1653,391,1622,109,1633,47,0,217,524,699,15,856,805,8,152,60,107,1155,179,75.5
"060371198002",1500,243,1459,392,1500,305,1500,278,6,7,101,1108,0,749,751,41,271,117,67,945,59,63.1
"060371198004",1844,336,1806,103,1839,157,1844,54,0,39,92,1638,0,716,1128,38,189,143,12,1258,204,63.1
"060371222002",1616,352,1556,186,1616,191,1616,52,0,3,270,1285,0,770,846,60,158,97,101,1029,171,57.7
"060373107012",591,321,591,223,591,8,591,33,0,1,521,35,0,257,334,0,11,0,0,101,479,67.2
"060374325001",1442,324,1381,0,1442,20,1442,349,29,0,26,1038,0,658,784,61,152,19,57,942,211,72.1
"060374338021",1639,269,1537,218,1639,183,1639,574,0,29,156,870,10,810,829,102,96,146,38,989,268,NA
"060375041013",646,27,625,11,646,39,646,0,0,4,148,484,10,306,340,21,33,22,28,430,112,62.4
"060375302041",1740,377,1669,112,1740,243,1740,162,0,0,35,1543,0,939,801,71,195,94,126,1116,138,62.1
"060375334022",1696,323,1491,551,1696,257,1696,0,0,0,22,1674,0,891,805,205,185,78,120,996,112,55.2
"060375320022",2663,541,2546,582,2663,613,2663,167,0,0,110,2370,16,1318,1345,117,384,144,160,1597,261,62.1
"060375321013",1203,185,1117,332,1203,114,1203,32,0,0,31,1140,0,567,636,86,227,30,62,657,141,62.1
"060375350021",1425,355,1349,245,1425,186,1425,0,0,19,0,1393,13,771,654,76,224,65,126,810,124,53.2
"060375350013",1469,244,1382,244,1469,196,1464,0,0,159,0,1284,26,831,638,87,376,40,36,821,109,53.2
"060375338062",1222,320,1090,258,1221,331,1222,0,0,0,27,1195,0,753,469,132,123,52,86,708,121,56.1
"060375338051",2310,611,2132,409,2310,463,2310,24,0,57,0,2229,0,1105,1205,178,290,84,136,1350,272,56.1
"060375028012",2135,21,1922,254,2135,149,2135,11,0,14,427,1649,0,945,1190,213,280,68,47,1282,245,64.6
"060376500031",1760,138,1631,187,1760,155,1760,555,0,72,319,645,0,827,933,129,189,36,110,1055,241,72.9
"060376213263",1391,0,1386,64,1391,111,1391,80,0,13,1087,188,0,631,760,5,46,9,0,1092,239,75.2
"060373025051",2009,466,1929,560,2009,172,2009,139,0,61,1072,716,0,977,1032,80,176,32,127,1103,491,55.2
"060374335032",790,274,760,189,790,94,790,31,0,0,17,742,0,406,384,30,139,76,12,408,125,62.6
"060374067021",1497,77,1345,68,1348,178,1390,87,0,26,198,1089,0,617,880,152,375,50,66,681,173,68.7
"060379006082",1059,21,1045,348,1045,89,1059,120,0,445,180,303,0,605,454,14,242,15,31,638,119,45.8
"060379005073",2706,283,2565,438,2706,191,2706,270,0,0,760,1636,0,1332,1374,141,304,158,206,1695,202,45.8
"060375548011",1966,357,1810,411,1949,343,1966,48,0,19,39,1775,0,1015,951,156,283,62,96,1207,162,69.5
"060375552022",2163,13,2024,109,2163,41,2163,170,0,3,1406,365,0,890,1273,139,428,58,91,1193,254,61.3
"060372691001",1659,11,1549,71,1659,67,1659,114,0,42,1302,167,0,798,861,110,292,154,40,833,230,77.3
"060372697001",1548,120,1477,188,1548,42,1548,197,0,159,456,703,0,823,725,71,138,26,88,1036,189,73.7
"060372703002",827,42,758,51,827,0,827,117,0,265,133,270,0,440,387,69,101,29,19,441,168,69.4
"060372717021",1391,54,1241,300,1391,45,1391,534,0,62,614,159,0,735,656,150,187,15,10,847,182,70.4
"060376505013",805,41,787,34,805,1,805,118,0,0,450,183,12,433,372,18,53,39,15,469,211,72.9
"060373013002",1174,90,1140,42,1174,45,1174,76,0,0,1013,85,0,512,662,34,170,16,27,596,331,55.2
"060371233032",2338,673,2219,501,2307,316,2338,127,0,34,708,1399,0,1175,1163,119,268,61,115,1477,298,55.4
"060371234203",838,143,764,395,838,64,838,0,0,40,186,612,0,425,413,74,160,44,16,502,42,53.3
"060372162001",725,47,725,199,701,55,725,126,0,95,199,249,0,387,338,0,119,53,20,449,84,73
"060372169003",1114,25,1079,38,1037,105,1037,75,0,242,613,126,8,634,480,35,26,22,0,880,151,68.1
"060372169005",944,16,944,185,944,23,921,116,0,447,270,111,0,393,551,0,57,0,0,654,233,68.1
"060373115001",1634,0,1554,0,1634,29,1634,59,0,0,1004,571,0,909,725,80,158,71,0,1113,212,67.2
"060373021031",1335,364,1290,251,1335,168,1335,248,0,10,769,268,0,601,734,45,111,28,39,963,149,55.2
"060371093003",837,91,823,86,830,20,830,177,0,21,275,347,0,422,415,14,53,48,12,504,206,64.8
"060371094003",1016,162,1009,225,1016,19,1016,28,0,0,345,643,0,506,510,7,42,66,57,585,259,64.2
"060371098004",1557,187,1461,157,1465,424,1557,142,0,20,77,1318,0,615,942,96,265,10,105,878,203,58.1
"060371894001",1591,24,1522,18,1591,17,1591,37,0,89,1255,151,0,845,746,69,150,47,0,1007,318,69.6
"060375552111",2153,290,2018,457,2145,136,2153,194,0,0,27,1932,0,1094,1059,135,421,39,127,1234,197,56.4
"060375552121",5110,860,4604,1362,5073,531,5110,343,0,153,286,4179,0,2525,2585,506,755,238,239,2918,454,56.4
"060375708003",917,9,874,127,917,0,917,94,0,155,392,276,0,399,518,43,72,39,12,644,107,64.6
"060374070021",1724,358,1643,185,1724,83,1724,211,4,26,65,1393,0,835,889,81,226,84,74,985,274,65.7
"060373014002",1726,253,1643,277,1726,221,1726,61,0,7,1394,198,0,846,880,83,201,89,98,1012,243,55.2
"060373015012",1025,70,964,98,1025,6,1025,157,0,0,752,116,0,417,608,61,88,33,57,565,221,55.2
"060373017011",1554,262,1484,152,1554,85,1554,273,0,111,779,368,0,730,824,70,156,9,67,907,345,55.2
"060377003004",2045,209,2001,439,2045,145,2045,18,0,17,1897,37,0,1300,745,44,40,14,0,1311,636,69.7
"060377003003",1085,17,1068,39,1085,21,1085,120,0,59,782,64,0,651,434,17,0,0,0,959,109,69.7
"060377015013",2233,157,2055,252,2233,64,2233,241,30,103,1440,154,0,1188,1045,178,231,32,0,1294,498,75.5
"060371064052",2282,79,2115,664,2282,156,2282,0,0,235,572,1475,0,1091,1191,167,253,28,49,1505,280,60.6
"060371048211",2468,496,2339,449,2432,394,2468,119,0,86,103,2156,0,1232,1236,129,398,142,158,1439,202,55.7
"060371047031",1221,278,1065,480,1221,226,1221,0,0,149,81,991,0,639,582,156,265,68,70,643,19,55.7
"060372766012",1029,18,952,169,1029,65,1029,128,0,0,776,65,0,610,419,77,83,52,111,569,137,70.9
"060372911101",2574,178,2248,740,2574,323,2574,0,0,1541,25,978,13,1306,1268,326,366,118,87,1459,218,55.4
"060372264201",2236,738,2016,675,2197,370,2236,147,0,9,0,2080,0,1131,1105,220,348,128,150,1230,160,47.6
"060371253201",2052,223,2034,634,2052,199,2052,113,0,111,1155,509,0,1164,888,18,40,0,58,1565,371,55.4
"060371282101",3306,655,3038,1211,3306,565,3306,195,0,143,381,2518,0,1661,1645,268,502,157,106,2174,99,52.4
"060371814003",2434,250,2262,98,2335,116,2335,1092,0,57,499,753,0,1080,1354,172,168,124,72,1472,426,67.9
"060371873001",1799,87,1674,97,1799,97,1799,335,0,27,971,423,0,930,869,125,158,17,42,1306,151,72.1
"060371991102",1754,273,1628,305,1754,340,1754,37,0,5,74,1638,0,935,819,126,257,47,29,958,337,61.3
"060371917201",1984,671,1851,725,1984,629,1984,127,0,66,283,1508,0,1046,938,133,409,87,18,1163,174,64.8
"060372381004",892,0,892,81,892,51,892,5,0,780,0,40,0,390,502,0,22,0,21,543,306,50.2
"060372381003",1081,76,1065,122,1081,30,1081,26,0,773,9,228,0,484,597,16,84,26,137,712,106,50.2
"060372400203",1829,376,1734,273,1829,373,1829,0,0,186,16,1627,0,838,991,95,249,145,60,1093,187,47.8
"060379200301",2863,109,2683,219,2863,20,2863,224,0,139,873,1524,0,1468,1395,180,358,174,102,1770,279,65.6
"060375413004",2017,387,1885,321,2017,296,2017,33,7,235,32,1646,0,977,1040,132,457,46,108,1092,182,48.7
"060375414001",2389,426,2020,1502,2389,157,2389,108,0,472,3,1795,0,1241,1148,369,532,13,76,1227,172,49.3
"060375429001",1840,405,1655,707,1833,285,1833,8,11,57,0,1764,0,774,1066,185,398,56,87,996,118,48.7
"060375719004",1206,55,1186,107,1206,89,1206,99,0,109,541,408,0,709,497,20,87,59,25,847,168,61.3
"060375723023",1606,207,1519,92,1602,204,1606,235,0,181,52,1104,0,752,854,87,286,64,143,974,52,61.3
"060375743006",757,0,646,49,757,43,757,20,0,0,592,107,28,384,373,111,0,26,0,523,97,61.3
"060375743004",687,13,658,32,669,2,669,96,0,11,502,45,33,395,292,29,81,36,1,462,78,61.3
"060375743001",797,0,754,48,797,0,797,88,0,0,603,79,0,334,463,43,55,0,0,413,286,61.3
"060375758032",870,95,802,261,870,109,870,119,0,119,237,356,11,390,480,68,10,0,17,481,294,61.3
"060372360001",1777,90,1777,130,1777,111,1777,74,0,740,494,382,0,936,841,0,83,23,44,1215,412,51.7
"060372382004",1253,0,1253,239,1210,120,1252,0,0,1110,0,121,0,626,627,0,135,1,180,763,174,48.1
"060372393302",1421,340,1314,526,1421,172,1421,0,0,120,0,1301,0,755,666,107,273,88,88,836,29,47.7
"060371838101",2014,462,1849,694,2014,370,2014,52,0,20,205,1721,0,933,1081,165,295,67,45,1312,130,64.1
"060372402003",1773,364,1654,699,1773,299,1773,0,0,407,18,1348,0,879,894,119,465,83,163,781,162,44.4
"060374087041",3311,1003,3117,704,3293,389,3305,2089,0,63,250,866,0,1597,1714,194,276,102,149,1654,936,67.9
"060374301023",1430,230,1416,155,1430,185,1430,117,0,183,184,946,0,708,722,14,148,61,23,939,245,68.3
"060374307013",1122,147,1005,38,1122,25,1122,881,0,0,138,37,0,533,589,117,103,52,10,693,147,72.1
"060374807031",1140,59,1040,34,1140,40,1140,287,0,38,250,462,0,619,521,100,262,89,0,642,47,78
"060374809021",3020,706,2857,461,3020,290,3008,1348,0,63,151,1371,19,1595,1425,163,555,107,95,1789,311,71.5
"060371203002",1236,136,1174,22,1236,269,1236,297,0,13,139,764,0,616,620,62,170,0,74,779,151,56.3
"060376035002",1101,89,1042,14,1093,136,1101,277,9,228,120,433,0,487,614,59,101,64,56,687,134,65
"060376037043",2467,769,1996,734,2467,930,2467,56,0,270,78,1938,0,1738,729,471,129,106,169,1483,109,65.6
"060376039005",1150,136,1017,3,1137,145,1137,0,0,127,122,901,0,558,592,133,225,48,50,680,14,60.2
"060376039002",749,48,730,82,749,0,749,0,0,89,195,411,0,376,373,19,114,0,17,525,74,60.2
"060376209012",672,5,612,11,672,10,672,134,0,14,467,48,0,357,315,60,117,16,0,335,144,78.2
"060372041201",1419,278,1369,170,1419,145,1419,25,0,0,68,1318,0,728,691,50,151,74,61,772,311,55.8
"060372049101",3341,1027,3111,718,3341,542,3341,8,0,29,83,3213,0,1789,1552,230,474,122,115,1993,407,55.8
"060374310022",1558,29,1472,2,1538,10,1558,64,245,36,768,404,0,855,703,86,252,73,21,926,200,67.4
"060374013042",76,0,76,36,76,0,76,0,0,0,76,0,0,76,0,0,0,0,0,38,38,62.3
"060371919021",1210,29,1184,113,1210,26,1210,87,0,0,900,136,1,680,530,26,50,0,12,1045,77,64.8
"060371913021",1534,230,1421,224,1534,223,1534,328,0,9,432,734,0,750,784,113,62,39,58,1123,139,55.1
"060371913012",1785,313,1678,517,1780,230,1785,293,0,114,214,1158,0,843,942,107,224,27,75,1137,215,55.1
"060371908022",704,123,697,101,704,52,704,39,0,39,206,420,0,450,254,7,0,34,0,644,19,57.2
"060371892021",790,6,772,55,790,0,790,119,0,0,565,75,0,449,341,18,56,33,0,495,188,72.7
"060378002031",1790,20,1740,94,1790,28,1790,68,0,0,1540,170,0,845,945,50,294,134,57,936,319,62.9
"060377001021",1327,155,1277,201,1305,55,1327,45,0,95,1004,84,0,529,798,50,17,0,0,1170,90,69.7
"060379203373",1941,62,1741,520,1941,160,1941,329,0,207,480,820,0,1057,884,200,256,52,56,1283,94,65.6
"060374061024",1536,50,1459,37,1536,213,1536,183,0,0,278,1075,0,680,856,77,313,85,106,841,114,66.3
"060379012091",1634,18,1567,152,1610,112,1634,45,0,55,922,540,11,813,821,67,183,40,114,855,375,29.5
"060375769042",1495,54,1464,414,1465,165,1495,113,0,256,583,408,0,710,785,31,203,0,41,1152,68,61.3
"060374636011",653,19,626,100,653,23,653,126,17,54,343,61,0,339,314,27,11,13,31,473,98,72.9
"060378003326",1198,8,1198,14,1198,0,1198,153,0,0,889,15,0,634,564,0,203,126,29,694,146,70.5
"060374080061",3344,291,3197,490,3344,124,3344,1795,9,133,118,1223,0,1551,1793,147,470,136,179,1936,476,68.7
"060374024061",1269,298,1203,547,1269,275,1269,74,0,86,14,1095,0,642,627,66,215,92,81,730,85,56.4
"060376508002",1313,90,1210,195,1313,59,1313,880,0,42,363,28,0,590,723,103,180,0,39,827,164,72.9
"060372943011",1431,120,1306,42,1431,46,1431,112,0,0,110,1193,0,746,685,125,152,76,46,799,233,51.8
"060372781022",1375,0,1366,26,1375,72,1375,142,0,31,1080,90,0,654,721,9,29,8,0,1073,256,69.2
"060379800091",5,0,5,0,0,0,5,1,0,0,0,4,0,0,5,0,0,0,2,3,0,72.7
"060376702012",2609,0,2458,136,2609,116,2609,659,0,0,1592,277,0,1256,1353,151,335,128,15,1432,548,77.9
"060372410011",1186,209,1092,121,1186,92,1186,0,0,498,0,688,0,558,628,94,95,164,72,678,83,45.4
"060372404023",1501,167,1336,728,1501,64,1501,2,0,534,22,930,0,624,877,165,169,145,26,890,106,44.4
"060376025072",1989,103,1795,188,1989,132,1989,80,0,1321,99,489,0,968,1021,194,208,79,47,1338,123,56.8
"060375330011",1869,378,1691,656,1869,308,1869,0,0,65,14,1790,0,985,884,178,454,158,100,842,137,53.2
"060372951031",3665,133,3494,63,3665,54,3665,741,62,214,1552,1048,0,1641,2024,171,344,55,64,2125,906,59
"060372751011",1161,80,1101,117,1161,38,1161,311,0,24,468,298,0,551,610,60,31,44,22,816,188,70.1
"060374613004",1294,196,1228,147,1294,36,1294,250,0,0,975,24,0,607,687,66,38,0,26,832,332,69.3
"060375758022",2927,526,2543,1065,2927,761,2927,151,28,309,246,2180,0,1410,1517,384,522,120,111,1671,119,61.3
"060371133011",737,65,737,8,737,0,737,136,0,0,429,172,0,342,395,0,56,42,47,388,204,61.1
"060371173031",2582,168,2477,392,2576,97,2576,480,0,148,753,1112,3,1214,1368,105,327,70,97,1547,436,58.1
"060371926202",1678,642,1462,239,1666,418,1678,418,0,22,94,1122,0,869,809,216,102,27,38,1152,143,64.8
"060371974101",1198,125,1139,132,1198,29,1198,212,0,9,571,336,15,584,614,59,87,0,13,824,215,65.2
"060372095102",1892,779,1780,703,1887,657,1887,359,0,45,61,1325,0,928,964,112,281,76,49,1267,107,53.1
"060373004001",812,140,792,125,812,39,812,132,0,0,510,170,0,404,408,20,76,52,33,421,210,55.2
"060372655101",2971,194,2789,1173,2971,254,2971,1345,0,0,1279,212,42,1377,1594,182,28,41,184,2307,229,54.2
"060372675012",1751,361,1692,167,1751,411,1751,248,0,38,744,625,0,941,810,59,191,16,74,1221,190,72.7
"060379200314",1589,12,1480,141,1589,217,1589,186,0,166,530,664,0,747,842,109,237,18,14,1017,194,65.6
"060379104012",2719,0,2507,159,2639,115,2719,235,0,120,750,1381,61,1344,1375,212,447,35,69,1607,349,52.9
"060379203363",2237,636,2031,655,2237,543,2237,93,0,10,51,2053,0,1347,890,206,581,58,90,1277,25,65.6
"060379200442",596,17,566,63,596,39,596,42,0,2,245,270,0,328,268,30,63,0,12,409,82,65.6
"060375717041",1345,112,1293,259,1340,155,1345,41,0,149,188,912,33,712,633,52,99,48,67,934,145,61.3
"060375704031",1579,216,1294,329,1579,300,1579,165,0,0,0,1374,0,805,774,285,376,30,29,819,40,61.3
"060375523022",493,29,457,29,493,72,493,42,12,0,98,321,0,248,245,36,29,0,11,268,149,61.9
"060375031041",505,158,505,240,505,34,505,20,0,0,16,469,0,273,232,0,118,50,7,305,25,58.3
"060375506022",1087,100,1058,126,1087,43,1087,80,0,0,160,847,0,518,569,29,196,63,36,626,137,64.3
"060375506011",2398,414,2259,386,2398,97,2398,120,0,117,334,1772,0,1236,1162,139,380,123,60,1500,196,64.3
"060375502022",2049,195,1859,385,2049,58,2049,146,0,166,212,1480,45,834,1215,190,220,77,58,1233,271,61.9
"060375502024",624,53,580,0,624,87,624,39,11,0,85,434,0,277,347,44,102,0,23,365,90,61.9
"060376504015",739,34,711,13,739,25,739,157,0,0,383,193,0,364,375,28,74,30,0,437,170,72.9
"060376500042",871,134,849,127,871,81,871,435,0,81,123,190,0,490,381,22,88,8,73,632,48,72.9
"060377001013",773,216,703,163,773,52,773,10,50,0,639,52,0,372,401,70,10,0,15,426,252,69.7
